DEPTH,GR_F,RTds,RHOBC,NPHIC,DT4P,Perm_Core_ds,Pore_Core_ds,PorZ_Core_ds,RHOB_Core_ds,Rqi_Core_ds,Rqi_spec_Core,Soil_Core_ds,Swir_spec_Core,Sw_Core_ds,PHIE_D,PHIE_FINAL,PHIE_N,PHIE_ND,PHIE_S,PHIE_sand,Swi_Porz10,Swi_Porz9,Swi_Rqi10,Swi_Rqi9,Sw_Ind,Sxo_Ind,TypeRock,VCL_disp,VCL_FINAL,VCL_lam
1745.742,104.4371,2.1433,2.3543,0.292,95.8358,18.01,0.213,0.27,2.2749,0.289,-999.25,0.37,-999.25,0.46,0.1373,0.2061,0.2061,0.1969,0.2124,0.2062,0.2926,0.5005,0.2698,0.4511,0.5927,0.6685,1,0.0193,0.2081,0.1888
1745.8944,101.6259,2.1991,2.3448,0.2879,95.6828,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.147,0.2189,0.2189,0.2093,0.2294,0.2189,0.2855,0.475,0.2479,0.4282,0.577,0.6643,1,0.0093,0.1714,0.1621
1746.0468,100.318,2.1203,2.3512,0.285,97.6911,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1435,0.2181,0.2181,0.2081,0.2465,0.2167,0.2859,0.4766,0.2491,0.4295,0.5925,0.6882,1,0.0112,0.1667,0.1555
1746.1992,104.6676,1.9751,2.3851,0.2844,97.8185,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1153,0.1855,0.1855,0.1762,0.2131,0.1792,0.305,0.5469,0.3203,0.5031,0.652,0.7446,2,0.0409,0.2363,0.1954
1746.3516,104.793,1.9103,2.4124,0.2901,97.1327,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0937,0.1705,0.1705,0.1604,0.186,0.1623,0.3152,0.5864,0.3719,0.556,0.6738,0.7608,2,0.0522,0.2812,0.229
1746.504,106.5188,1.8828,2.4362,0.2924,96.7122,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0742,0.1518,0.1518,0.1417,0.1602,0.1379,0.3295,0.6444,0.4597,0.6456,0.7008,0.7838,3,0.0682,0.3271,0.2589
1746.6564,107.9826,1.8466,2.4569,0.2928,97.2785,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0575,0.1351,0.1351,0.125,0.146,0.1142,0.3442,0.707,0.5671,0.7547,0.7329,0.8133,3,0.0832,0.3645,0.2813
1746.8088,104.7194,1.8166,2.4598,0.3019,98.4376,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0561,0.146,0.146,0.1346,0.1566,0.1317,0.3344,0.6647,0.4933,0.6797,0.7076,0.7869,3,0.0697,0.3604,0.2906
1746.9612,106.8372,1.801,2.4566,0.3117,98.2705,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0553,0.1436,0.1436,0.1324,0.1423,0.1301,0.3365,0.6736,0.5084,0.6951,0.6996,0.7732,3,0.0681,0.3868,0.3187
1747.1136,108.1157,1.789,2.4501,0.3182,96.2604,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0582,0.1448,0.1448,0.1338,0.1218,0.1333,0.3354,0.6691,0.5007,0.6873,0.6907,0.76,3,0.0644,0.3985,0.3341
1747.266,110.6972,1.796,2.4462,0.3311,95.9921,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0569,0.1414,0.1414,0.1307,0.1023,0.1307,0.3384,0.682,0.5229,0.7098,0.6762,0.7444,3,0.0624,0.4339,0.3715
1747.4184,115.8051,1.8578,2.4454,0.3334,95.2083,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0528,0.123,0.123,0.114,0.0744,0.0996,0.3563,0.7607,0.6671,0.8561,0.6881,0.7595,3,0.0782,0.479,0.4008
1747.5708,116.3223,1.9388,2.4471,0.3145,94.6297,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0542,0.1152,0.1152,0.1072,0.082,0.0847,0.3649,0.8002,0.7444,0.9344,0.7126,0.7917,3,0.0927,0.4548,0.3622
1747.7232,116.4823,1.9643,2.4511,0.3202,94.424,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0501,0.1136,0.1136,0.1053,0.0727,0.0822,0.3667,0.8086,0.7611,0.9513,0.7017,0.7742,3,0.0918,0.4706,0.3788
1747.8756,117.5732,1.9728,2.4538,0.3268,95.9474,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0459,0.109,0.109,0.1009,0.072,0.074,0.3721,0.8344,0.8133,1.0041,0.6983,0.7638,3,0.0933,0.4949,0.4016
1748.028,116.3174,1.9952,2.4551,0.3342,94.7684,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0352,0.0851,0.0923,0.0851,0.0046,0,0.4063,1.0056,1.1791,1.3736,0.6961,0.7502,4,0.1267,0.614,0.4874
1748.1804,116.2294,1.9859,2.4544,0.353,94.2058,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0327,0.0911,0.0991,0.0911,0,0,0.3966,0.9555,1.0695,1.263,0.6632,0.7246,4,0.1149,0.6433,0.5283
1748.3328,115.99,1.8353,2.4518,0.3591,100.7358,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0338,0.0948,0.103,0.0948,0.0314,0,0.3912,0.928,1.0099,1.2028,0.6776,0.7594,4,0.1094,0.6488,0.5393
1748.4852,114.6228,1.6537,2.446,0.3585,104.4324,-999.25,-999.25,-999.25,-999.25,-999.25,0.353,-999.25,0.196,-999.25,0.0391,0.1009,0.1093,0.1009,0.0669,0.0012,0.3826,0.8851,0.9187,1.1107,0.7064,0.8002,4,0.1031,0.6319,0.5289
1748.6376,115.6386,1.5949,2.4366,0.3634,108.2077,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0444,0.104,0.112,0.104,0.092,0.0056,0.3785,0.8653,0.8771,1.0687,0.708,0.7886,4,0.099,0.6372,0.5382
1748.79,117.052,1.5636,2.4239,0.3723,109.3572,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0511,0.1086,0.1164,0.1086,0.0949,0.012,0.3727,0.837,0.8187,1.0096,0.6963,0.7601,4,0.0923,0.6484,0.5561
1748.9424,113.702,1.3612,2.4119,0.382,109.2932,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0607,0.1259,0.1345,0.1259,0.1046,0.0595,0.3532,0.7469,0.6407,0.8294,0.7106,0.7847,4,0.0712,0.6278,0.5566
1749.0948,111.2756,1.0436,2.4046,0.3898,109.5853,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0663,0.1377,0.1469,0.1377,0.1123,0.0917,0.3418,0.6964,0.548,0.7353,0.7886,0.8932,4,0.0564,0.6166,0.5602
1749.2472,103.4905,0.9121,2.3993,0.4102,110.2657,-999.25,-999.25,-999.25,-999.25,-999.25,2.22,-999.25,0.18,-999.25,0.0716,0.1643,0.1753,0.1643,0.1271,0.1683,0.3197,0.6044,0.3978,0.5825,0.7827,0.8768,4,0.022,0.5967,0.5747
1749.3996,93.7327,0.8414,2.403,0.4206,111.781,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0723,0.1854,0.1981,0.1854,0.1531,0.2274,0.3051,0.5473,0.3207,0.5036,0.7785,0.8634,4,0,0.5666,0.5666
1749.552,89.4569,0.8716,2.4134,0.4204,112.0184,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0667,0.1883,0.2017,0.1883,0.1594,0.2337,0.3033,0.5403,0.3123,0.495,0.7619,0.848,4,0,0.5574,0.5574
1749.7044,88.538,1.0195,2.4224,0.4329,112.8578,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0585,0.1901,0.2036,0.1901,0.1529,0.2441,0.3021,0.5358,0.3071,0.4896,0.6864,0.7536,4,0,0.5831,0.5831
1749.8568,89.6025,1.1658,2.4275,0.4392,115.3774,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0534,0.1883,0.2016,0.1883,0.1614,0.2442,0.3032,0.5401,0.3121,0.4948,0.6352,0.6936,4,0,0.6035,0.6035
1750.0092,92.4464,1.1818,2.4197,0.4418,116.3391,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0573,0.1877,0.2004,0.1877,0.1639,0.2438,0.3036,0.5416,0.3139,0.4966,0.6284,0.6918,4,0,0.6127,0.6127
1750.1616,95.864,1.1211,2.4001,0.4554,117.2282,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0677,0.1948,0.2067,0.1948,0.1616,0.2657,0.2992,0.5249,0.2948,0.477,0.6262,0.6963,4,0,0.6306,0.6306
1750.314,96.4054,0.9128,2.3658,0.4649,116.5753,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0908,0.212,0.2235,0.212,0.1657,0.3034,0.2892,0.4884,0.2589,0.4398,0.6714,0.7449,4,0,0.6125,0.6125
1750.4664,93.0192,0.7259,2.2916,0.4362,115.4175,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.151,0.2416,0.253,0.2416,0.227,0.3154,0.274,0.4354,0.223,0.4019,0.7594,0.8379,3,0,0.4707,0.4707
1750.6188,91.6341,0.7635,2.2604,0.4051,113.4552,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1793,0.249,0.2588,0.249,0.2571,0.2993,0.2705,0.4237,0.2181,0.3966,0.7693,0.8503,3,0,0.3804,0.3804
1750.7712,88.7313,0.9368,2.2579,0.3767,104.1485,5.1482,0.165,0.198,2.3109,0.175,-999.25,0.37,-999.25,0.51,0.187,0.247,0.2559,0.247,0.2192,0.2805,0.2714,0.4268,0.2193,0.3979,0.7268,0.8181,3,0,0.3184,0.3184
1750.9236,86.149,1.3039,2.2719,0.3371,102.3799,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1844,0.2337,0.2413,0.2337,0.2362,0.2494,0.2778,0.4485,0.2298,0.4092,0.6681,0.7879,2,0,0.2575,0.2575
1751.076,88.8765,1.5801,2.3299,0.3132,101.1254,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.145,0.1956,0.2034,0.1956,0.2101,0.1964,0.2988,0.5233,0.293,0.4751,0.6685,0.7908,2,0.0172,0.2918,0.2747
1751.2284,90.2043,1.5505,2.3702,0.2985,99.6706,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1175,0.1704,0.1785,0.1704,0.1872,0.1563,0.3153,0.5868,0.3725,0.5566,0.7262,0.8125,3,0.0465,0.3165,0.27
1751.3808,89.5907,1.5571,2.357,0.2851,99.9231,20.3318,0.187,0.23,2.3333,0.328,-999.25,0.18,-999.25,0.7,0.1295,0.1739,0.1809,0.1739,0.2081,0.1585,0.3128,0.577,0.3589,0.5428,0.742,0.8203,2,0.0473,0.2779,0.2306
1751.5332,90.6265,1.7206,2.3074,0.2746,101.2753,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1668,0.1928,0.197,0.1928,0.25,0.1794,0.3005,0.5296,0.3001,0.4824,0.6965,0.7912,2,0.0333,0.2131,0.1797
1751.6856,87.6213,2.2171,2.2436,0.2839,102.2737,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.2129,0.2304,0.2333,0.2304,0.2898,0.2259,0.2795,0.4542,0.2333,0.4129,0.5628,0.6664,1,0,0.1472,0.1472
1751.838,80.8936,2.9349,2.1823,0.3026,103.538,1079.9,0.297,0.422,2.1389,1.894,-999.25,0.49,-999.25,0.4,0.2554,0.2678,0.2699,0.2678,0.3207,0.2626,0.2621,0.3963,0.2116,0.389,0.4433,0.5581,1,0,0.1034,0.1034
1751.9904,74.9685,4.1802,2.1621,0.3061,105.4541,1079.9,0.297,0.422,2.1389,1.894,-999.25,0.49,-999.25,0.4,0.2701,0.2808,0.2826,0.2808,0.3458,0.2734,0.2567,0.3792,0.2114,0.3881,0.3593,0.4965,1,0,0.081,0.081
1752.1428,67.4215,5.5771,2.163,0.2991,106.7781,1271.718,0.3,0.429,2.134,2.043,-999.25,0.58,-999.25,0.32,0.2722,0.2841,0.2861,0.2841,0.3681,0.2735,0.2554,0.375,0.2118,0.3883,0.3116,0.4661,1,0,0.0554,0.0554
1752.2952,59.6657,6.2398,2.1725,0.2875,106.1781,1270.269,0.25,0.333,2.2225,2.24,-999.25,-999.25,-999.25,-999.25,0.2686,0.2818,0.284,0.2818,0.3752,0.2681,0.2563,0.3779,0.2115,0.3881,0.3011,0.4578,1,0,0.0321,0.0321
1752.4476,55.8783,6.9186,2.2109,0.2722,105.0053,862.8258,0.204,0.257,2.2895,2.04,-999.25,0.39,-999.25,0.48,0.2458,0.2691,0.273,0.2691,0.3717,0.2556,0.2616,0.3945,0.2115,0.3887,0.3,0.4709,1,0,0.0218,0.0218
1752.6,55.5813,7.5755,2.2671,0.2712,103.2532,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.2089,0.2565,0.2641,0.2565,0.3493,0.2485,0.2671,0.4124,0.2146,0.3926,0.2945,0.4869,1,0,0.041,0.041
1752.7524,60.6972,7.0105,2.3257,0.2935,106.0491,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1614,0.2299,0.2404,0.2299,0.3145,0.2349,0.2797,0.455,0.2338,0.4134,0.3058,0.5091,1,0,0.1533,0.1533
1752.9048,70.1874,5.386,2.3909,0.3216,111.8844,504.8499,0.246,0.327,2.2215,1.422,-999.25,0.33,-999.25,0.51,0.1065,0.1965,0.2094,0.1965,0.2864,0.2075,0.2982,0.521,0.2907,0.4727,0.3475,0.546,2,0.0089,0.2976,0.2887
1753.0572,82.3604,2.4555,2.4173,0.3447,113.4878,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0791,0.1743,0.1873,0.1743,0.2438,0.178,0.3125,0.5759,0.3575,0.5413,0.5169,0.6699,3,0.0259,0.4079,0.382
1753.2096,91.8944,1.2111,2.4,0.3636,114.2065,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0845,0.1722,0.1841,0.1722,0.2225,0.1764,0.314,0.5816,0.3653,0.5492,0.7228,0.8779,3,0.0246,0.4619,0.4373
1753.362,95.7611,0.9233,2.3872,0.3675,115.8691,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0914,0.1722,0.1832,0.1722,0.2291,0.1757,0.314,0.5816,0.3653,0.5493,0.8263,0.961,3,0.0244,0.4733,0.4488
1753.5144,98.8065,0.911,2.3844,0.3715,117.7761,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0912,0.1688,0.1794,0.1688,0.2336,0.1688,0.3164,0.5912,0.3787,0.563,0.8297,0.9788,3,0.0274,0.4926,0.4652
1753.6668,101.2649,0.9529,2.392,0.3767,117.2844,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0835,0.162,0.1724,0.162,0.2155,0.1548,0.3215,0.6116,0.4085,0.5934,0.8117,0.9538,3,0.0333,0.5221,0.4888
1753.8192,102.8711,0.9819,2.4044,0.3728,115.8238,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0742,0.1518,0.1621,0.1518,0.1969,0.1314,0.3295,0.6445,0.4598,0.6457,0.8186,0.9316,3,0.0449,0.5379,0.493
1753.9716,111.8339,0.9279,2.4098,0.3714,114.3392,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0651,0.1284,0.137,0.1284,0.1575,0.0701,0.3507,0.7357,0.6196,0.808,0.8809,0.9762,4,0.0713,0.5958,0.5245
1754.124,120.0985,0.9606,2.4134,0.3766,113.1196,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0558,0.106,0.1129,0.106,0.1134,0,0.3759,0.8525,0.8504,1.0417,0.8968,0.967,4,0.0948,0.6672,0.5724
1754.2764,121.4629,1.2243,2.4198,0.3796,109.2948,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0496,0.0999,0.1067,0.0999,0.0741,0,0.3839,0.8915,0.932,1.1241,0.7964,0.8532,4,0.1005,0.6898,0.5893
1754.4288,120.9846,1.4591,2.4277,0.3912,106.2562,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0424,0.1013,0.1087,0.1013,0.0403,0,0.382,0.8824,0.9129,1.1049,0.7111,0.7681,4,0.0955,0.7131,0.6176
1754.5812,113.0619,1.5395,2.4447,0.393,105.0785,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0355,0.1161,0.1257,0.1161,0.0498,0.0268,0.3638,0.7952,0.7343,0.9242,0.6685,0.7261,4,0.0776,0.6761,0.5985
1754.7336,107.3209,1.5335,2.4645,0.3838,104.3065,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0263,0.1182,0.1291,0.1182,0.0594,0.043,0.3614,0.7844,0.7129,0.9026,0.6786,0.7384,4,0.0763,0.6452,0.5689
1754.886,103.654,1.5159,2.4773,0.3784,103.9121,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.02,0.1189,0.1306,0.1189,0.0648,0.05,0.3607,0.7808,0.706,0.8956,0.689,0.7578,4,0.0761,0.6284,0.5523
1755.0384,102.3768,1.5684,2.4801,0.3824,106.1695,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.018,0.1216,0.1336,0.1216,0.0802,0.0568,0.3577,0.7672,0.6795,0.8687,0.6686,0.7285,4,0.072,0.6307,0.5587
1755.1908,101.6133,1.425,2.4334,0.41,107.3107,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0479,0.1531,0.1648,0.1531,0.0929,0.1399,0.3285,0.6401,0.4528,0.6386,0.6318,0.6948,4,0.0329,0.6221,0.5891
1755.3432,97.7938,1.1387,2.3487,0.4736,111.7616,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1011,0.2198,0.2309,0.2198,0.1288,0.324,0.285,0.4732,0.2465,0.4268,0.5836,0.657,4,0,0.6156,0.6156
1755.4956,94.7204,0.9589,2.3293,0.5095,113.7899,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1109,0.2478,0.2576,0.2478,0.1326,0.409,0.2711,0.4256,0.2188,0.3973,0.5876,0.6628,4,0,0.6381,0.6381
1755.648,94.7628,0.836,2.3255,0.5208,119.4487,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.1119,0.2541,0.2629,0.2541,0.1671,0.4356,0.2682,0.4159,0.2155,0.3937,0.6177,0.6798,4,0,0.6526,0.6526
1755.8004,96.8633,0.8973,2.3514,0.5119,121.9088,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0935,0.2364,0.2449,0.2364,0.1742,0.4005,0.2765,0.4439,0.2273,0.4065,0.6151,0.6744,4,0,0.675,0.675
1755.9528,97.6188,0.9661,2.413,0.4789,121.1584,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0549,0.1999,0.2103,0.1999,0.1667,0.296,0.2961,0.5135,0.2827,0.4645,0.6501,0.7125,4,0,0.6788,0.6788
1756.1052,98.7829,0.9849,2.4155,0.4541,119.7511,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0552,0.1821,0.1934,0.1821,0.1657,0.2375,0.3073,0.5554,0.3307,0.5139,0.6842,0.7477,4,0,0.6599,0.6599
1756.2576,104.8705,0.9404,2.3898,0.4533,120.231,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0707,0.1802,0.1905,0.1802,0.1668,0.2303,0.3085,0.5603,0.337,0.5203,0.7032,0.7602,4,0,0.6648,0.6648
1756.41,107.6572,0.7659,2.3787,0.4588,118.2477,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0762,0.1807,0.1904,0.1807,0.1455,0.2336,0.3082,0.559,0.3353,0.5185,0.7764,0.8289,4,0,0.6786,0.6786
1756.5624,107.9904,0.7291,2.3901,0.4598,114.7684,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0676,0.1755,0.1849,0.1755,0.1121,0.2207,0.3117,0.5728,0.3533,0.537,0.8025,0.8539,4,0,0.6944,0.6944
1756.7148,108.4582,0.7659,2.4071,0.461,111.4479,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0547,0.1677,0.1767,0.1677,0.0764,0.1929,0.3173,0.5945,0.3835,0.5678,0.7911,0.8423,4,0.0079,0.7172,0.7093
1756.8672,105.6866,0.8712,2.4348,0.4463,108.3295,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0387,0.1566,0.1667,0.1566,0.059,0.1508,0.3257,0.6285,0.4344,0.6198,0.7697,0.8224,4,0.0219,0.706,0.6841
1757.0196,105.0992,1.077,2.4567,0.4268,106.978,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0263,0.1412,0.1522,0.1412,0.0551,0.0999,0.3385,0.6825,0.5236,0.7106,0.729,0.7636,4,0.0418,0.6938,0.652
1757.172,108.4463,1.2693,2.4673,0.4055,105.0615,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.02,0.1216,0.1323,0.1216,0.0426,0.0407,0.3578,0.7675,0.6801,0.8693,0.7182,0.7454,4,0.0676,0.6905,0.6229
1757.3244,112.3625,1.383,2.4704,0.3779,104.5671,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0197,0.1015,0.1114,0.1015,0.0471,0,0.3817,0.8808,0.9095,1.1014,0.7501,0.8032,4,0.096,0.674,0.5779
1757.4768,114.2483,1.3986,2.4699,0.3594,104.2947,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0218,0.0912,0.1003,0.0912,0.0539,0,0.3965,0.9547,1.0677,1.2612,0.7889,0.8523,4,0.1121,0.6562,0.5441
1757.6292,118.4561,1.3352,2.4672,0.3472,103.7283,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0227,0.0774,0.085,0.0774,0.046,0,0.4199,1.0786,1.3417,1.5377,0.8553,0.9215,4,0.131,0.6637,0.5327
1757.7816,123.2603,1.4216,2.4594,0.3503,105.1714,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0241,0.0676,0.0738,0.0676,0.0394,0,0.44,1.1913,1.5964,1.7945,0.8437,0.9225,4,0.1418,0.6987,0.5569
1757.934,127.1917,1.4399,2.4485,0.3673,108.2268,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0259,0.0646,0.0699,0.0646,0.0369,0,0.447,1.2318,1.6885,1.8872,0.8193,0.8944,4,0.1415,0.7494,0.6079
1758.0864,127.3543,1.2119,2.4366,0.3859,110.0007,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0313,0.075,0.0806,0.075,0.0404,0,0.4246,1.1045,1.4,1.5965,0.8446,0.9295,4,0.1259,0.7687,0.6428
1758.2388,120.2823,0.9908,2.4229,0.3997,110.8852,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.045,0.1082,0.1158,0.1082,0.0727,0,0.3732,0.8395,0.8237,1.0146,0.8466,0.9268,4,0.0861,0.7164,0.6303
1758.3912,111.3228,0.8226,2.4101,0.4042,116.2325,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.06,0.1396,0.1491,0.1396,0.1466,0.0951,0.34,0.6889,0.5349,0.722,0.8699,0.9503,4,0.0505,0.6462,0.5956
1758.5436,103.1018,0.7225,2.4004,0.3995,120.6119,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0727,0.1613,0.1722,0.1613,0.2122,0.158,0.322,0.6136,0.4116,0.5965,0.904,1.001,4,0.0279,0.5783,0.5505
1758.696,99.3825,0.644,2.3917,0.3918,122.1042,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0823,0.1705,0.1817,0.1705,0.244,0.1787,0.3152,0.5865,0.3721,0.5562,0.9587,1.0656,3,0.02,0.5362,0.5162
1758.8484,97.0894,0.6145,2.3862,0.3985,121.7718,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0864,0.1796,0.1912,0.1796,0.2448,0.2024,0.309,0.562,0.3391,0.5225,0.9582,1.0786,3,0.0085,0.5294,0.521
1759.0008,96.7751,0.7599,2.3914,0.398,121.6598,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0828,0.1776,0.1894,0.1776,0.2425,0.1981,0.3103,0.5671,0.3457,0.5292,0.8604,0.9892,3,0.0105,0.5326,0.5221
1759.1532,96.6143,0.9633,2.3979,0.4008,119.1632,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0777,0.1759,0.1879,0.1759,0.2189,0.1957,0.3115,0.5717,0.3519,0.5355,0.7582,0.8731,3,0.0114,0.5432,0.5319
1759.3056,96.5194,1.0222,2.402,0.4187,117.6551,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0719,0.18,0.1923,0.18,0.1916,0.2144,0.3087,0.5609,0.3377,0.521,0.7096,0.8142,4,0.0024,0.5761,0.5738
1759.458,103.0713,0.992,2.4021,0.4307,117.6966,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0665,0.1708,0.1819,0.1708,0.165,0.1934,0.315,0.5857,0.371,0.5551,0.7174,0.8176,4,0.0101,0.6308,0.6207
1759.6104,112.9544,0.9515,2.3912,0.4514,118.3042,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.065,0.1599,0.1686,0.1599,0.1285,0.1586,0.3231,0.6181,0.4183,0.6034,0.724,0.816,4,0.0187,0.7138,0.695
