GR	NPHI	RHOB	DT	VCL	PHIE
129.7337036	0.351000011	2.382999897	264.4967041	1	0
134.8572998	0.30399999	2.38199997	259.1950073	1	0
138.6679993	0.296000004	2.440999985	254.9756928	1	0
141.470993	0.351999998	2.448999882	250.9425049	1	0
143.0330048	0.352499992	2.448499918	246.0755005	1	0
141.9170075	0.352999985	2.447999954	249.214798	1	0
138.6452942	0.287000001	2.46600008	253.554306	1	0
134.3280029	0.287999988	2.460999966	251.5697022	1	0
130.9342041	0.310000002	2.470000029	244.7108002	1	0
128.9174957	0.319499999	2.46449995	240.8444977	1	0
127.9738007	0.328999996	2.459000111	240.415802	1	0
126.262001	0.340999991	2.395999908	242.5106964	1	0
