Gamma,Porosity,Fluvialfacies
82.416183,0.231,0
86.037025,0.244502,0
83.361443,0.2512,0
72.78698,0.255725,0
67.579201,0.265438,0
71.97364,0.276807,0
79.246712,0.266192,0
87.251656,0.248558,0
88.791138,0.248941,0
81.567131,0.255076,1
75.766716,0.251527,1
74.642517,0.244885,1
75.36097,0.241659,1
77.017357,0.239524,1
75.069458,0.2435,1
68.066994,0.249427,1
62.379971,0.242892,1
60.042274,0.232378,1
60.120518,0.243266,1
62.316677,0.260988,1
66.70784,0.262503,1
73.318619,0.258844,1
79.287125,0.249783,1
83.6996,0.238997,1
86.768082,0.228952,1
88.560265,0.219142,1
87.810493,0.232127,1
84.114655,0.25239,1
80.103355,0.250627,1
76.616524,0.241831,1
73.626282,0.239,1
71.123726,0.238075,1
70.324142,0.243252,1
71.615562,0.250377,1
73.33532,0.251669,1
74.95256,0.2511,1
76.469505,0.236023,1
77.886887,0.216314,1
79.366913,0.227753,1
80.961365,0.249138,0
82.609848,0.244865,0
84.293098,0.232401,0
86.01403,0.237544,0
87.773575,0.248307,0
90.109741,0.244195,0
93.194321,0.235333,0
95.031822,0.234568,0
94.985123,0.236388,0
92.380112,0.227138,0
87.001549,0.214355,0
81.261711,0.232009,0
75.930824,0.259381,0
72.744949,0.256861,0
72.258408,0.244796,0
75.943176,0.242565,0
84.269264,0.243475,0
88.504021,0.249004,0
85.8592,0.256009,0
81.33017,0.247171,0
76.511894,0.233275,0
73.314728,0.247581,0
72.348625,0.270891,0
73.12149,0.260473,0
75.476204,0.239286,0
78.028709,0.243833,0
80.337105,0.256595,0
81.210892,0.266221,0
80.269966,0.274845,0
78.232132,0.263335,2
75.326569,0.245396,3
72.542297,0.235372,3
70.195122,0.227875,2
69.943687,0.241616,2
72.317574,0.262137,2
73.427277,0.262652,2
72.030899,0.256778,2
69.412186,0.25286,2
65.981026,0.249568,2
63.402802,0.256352,2
62.209263,0.266354,2
60.691544,0.271553,2
58.304035,0.275218,2
55.970165,0.273739,2
53.984776,0.270618,2
56.526917,0.264173,2
64.930908,0.256667,2
72.961281,0.259169,2
78.627113,0.264866,2
82.268745,0.270586,2
83.994827,0.276312,2
82.146179,0.270286,2
76.193031,0.260507,2
69.895226,0.264384,2
64.453224,0.272621,2
59.820152,0.297213,2
55.981052,0.327028,2
54.957687,0.320237,2
57.395576,0.301758,2
60.723366,0.294326,2
64.120049,0.290422,2
67.584908,0.275095,2
71.117744,0.256122,2
73.666763,0.26419,2
74.896172,0.280892,2
75.340637,0.267751,2
75.170883,0.245081,2
74.320023,0.255129,2
72.766708,0.275623,2
70.759468,0.261371,2
68.377647,0.236025,2
69.2202,0.230998,3
